,zespol,slupek,nazwa_zespolu,szer_geo,dlug_geo,late,all
976,1396,01,Wiejska,52.340766,21.242156,0,0
977,1397,01,Fieldorfa,52.338886,21.233643,0,0
978,1397,02,Fieldorfa,52.338846,21.235585,0,0
979,1398,01,Ręczajska,52.332233,21.217343,0,0
980,1398,02,Ręczajska,52.333032,21.218390,0,0
981,1400,04,Turów,52.315360,21.193591,0,1
982,1402,01,Ciołkosza,52.326640,20.936906,0,5
983,1402,02,Ciołkosza,52.328277,20.936544,1,5
984,1402,04,Ciołkosza,52.327610,20.937337,0,0
985,1403,01,Hanki Ordonówny,52.332408,20.935824,0,4
986,1403,02,Hanki Ordonówny,52.333380,20.936427,0,3
987,1403,04,Hanki Ordonówny,52.332721,20.937020,2,3
988,1404,01,Barei,52.336718,20.937517,0,2
989,1404,02,Barei,52.336626,20.937594,0,3
990,1405,01,Dzierzgońska,52.339838,20.940166,0,5
991,1405,02,Dzierzgońska,52.339894,20.939822,0,6
992,1406,01,Grzymalitów,52.338645,20.943498,0,9
993,1406,02,Grzymalitów,52.339351,20.945012,1,4
994,1406,03,Grzymalitów,52.339152,20.943026,0,5
995,1406,05,Grzymalitów,52.339312,20.944616,0,0
996,1406,06,Grzymalitów,52.338704,20.943884,0,0
997,1407,02,Wenecka,52.356885,21.133208,1,4
998,1408,01,Akademijna,52.376782,20.933111,0,0
999,1408,02,Akademijna,52.377294,20.932289,0,0
1000,1409,01,os.Przylesie,52.374443,20.933640,0,2
1001,1409,02,os.Przylesie,52.375208,20.934517,0,2
1002,1411,01,Strużańska,52.404091,20.950368,0,1
1003,1412,01,Krakusa,52.401030,20.954380,0,1
1004,1412,02,Krakusa,52.401505,20.953891,0,0
1005,1413,01,Objazdowa,52.391095,20.981953,0,1
1006,1413,02,Objazdowa,52.391850,20.981360,0,0
1007,1414,01,Szkolna,52.384490,21.001298,0,1
1008,1414,02,Szkolna,52.385046,21.000334,0,1
1009,1415,01,Kąty Węgierskie,52.387807,21.014327,0,1
1010,1415,02,Kąty Węgierskie,52.387366,21.014749,0,1
1011,1416,01,Anusinek,52.382030,21.020230,0,1
1012,1416,02,Anusinek,52.383270,21.018594,0,1
1013,1417,01,gen.Roi,52.396490,20.959330,0,1
1014,1417,02,gen.Roi,52.396430,20.959010,0,0
1015,1418,01,os.Bukowiec,52.395028,20.955934,0,1
1016,1418,02,os.Bukowiec,52.394962,20.955658,0,0
1017,1420,01,Polna,52.399336,20.955642,0,1
1018,1420,02,Polna,52.399239,20.955313,0,0
1019,1421,01,Tłuchowska,52.341258,20.940904,0,3
1020,1421,02,Tłuchowska,52.342085,20.942541,0,3
1021,1422,01,Osiedle,52.345877,20.943443,0,3
1022,1422,02,Osiedle,52.346382,20.943605,0,3
1023,1423,01,Zegrzyńska-IMGW,52.408633,20.954917,1,3
1024,1423,02,Zegrzyńska-IMGW,52.409378,20.956256,1,2
1025,1423,04,Zegrzyńska-IMGW,52.409202,20.955233,0,2
1026,1424,01,Główna,52.353202,20.941079,0,1
1027,1425,01,Chotomowska,52.381406,20.908226,0,1
1028,1425,02,Chotomowska,52.382756,20.905166,0,0
1029,1426,01,Cmentarz,52.386966,20.903686,0,1
1030,1426,02,Cmentarz,52.386422,20.904166,0,1
1031,1427,01,Kisielewskiego,52.397592,20.895257,0,1
1032,1427,02,Kisielewskiego,52.396213,20.896503,0,0
1033,1428,01,Jasna,52.401865,20.891850,0,1
1034,1428,02,Jasna,52.402650,20.891280,0,0
1035,1429,01,Odkryta,52.324678,20.937698,0,5
1036,1429,02,Odkryta,52.324124,20.938243,1,5
1037,1430,01,Krzesiwa,52.279129,21.078103,0,1
1038,1430,02,Krzesiwa,52.279238,21.079363,0,2
1039,1431,01,Diamentowa,52.280333,21.081649,0,1
1040,1431,02,Diamentowa,52.280501,21.082440,0,2
1041,1433,01,Stara,52.363812,21.160974,0,0
1042,1433,02,Stara,52.363509,21.161027,0,0
1043,1434,01,Nadma,52.361874,21.166284,0,0
1044,1434,02,Nadma,52.361970,21.165870,0,0
1045,1435,01,Sękocin,52.359472,21.163721,0,1
1046,1435,02,Sękocin,52.359386,21.164711,0,0
1047,1436,01,Poziomkowa,52.360233,21.153895,0,1
1048,1436,02,Poziomkowa,52.360052,21.154885,0,0
1049,1437,01,Jaworówka,52.359985,21.146679,0,1
1050,1437,02,Jaworówka,52.359984,21.147630,0,0
1051,1438,01,Frachtowa,52.358794,21.038577,0,4
1052,1439,01,Siwek,52.470250,21.090390,0,1
1053,1439,02,Siwek,52.470413,21.090829,0,0
1054,1440,01,Wolica,52.479133,21.094733,0,1
1055,1440,02,Wolica,52.479157,21.095477,0,0
1056,1441,01,Zegrzyńska,52.479675,21.102688,0,1
1057,1441,02,Zegrzyńska,52.479674,21.103067,0,0
1058,1442,01,Marcinki,52.480106,21.109342,0,1
1059,1442,02,Marcinki,52.480111,21.109829,0,0
1060,1443,01,Załubice-Szkoła,52.481085,21.123875,0,1
1061,1443,02,Załubice-Szkoła,52.480911,21.122658,0,0
1062,1445,01,Załubice-Poczta,52.481548,21.131051,0,1
1063,1445,02,Załubice-Poczta,52.481472,21.130379,0,0
1064,1446,01,Stare Załubice,52.480613,21.117084,0,1
1065,1446,02,Stare Załubice,52.480486,21.115750,0,0
1066,1447,01,Ceglana,52.366190,21.140310,0,2
1067,1447,02,Ceglana,52.367075,21.141472,1,1
1068,1448,02,Pólko,52.370996,21.145056,1,2
1069,1449,01,Nowe Słupno,52.378221,21.150583,0,2
1070,1449,02,Nowe Słupno,52.379144,21.151814,2,2
1071,1450,01,Słupno,52.383562,21.155027,0,2
1072,1450,02,Słupno,52.384784,21.156499,0,2
1073,1450,03,Słupno,52.384504,21.155290,0,0
1074,1450,04,Słupno,52.384019,21.156440,0,0
1075,1451,01,Górki,52.391008,21.161226,0,2
1076,1452,01,Cmentarz 1920 r.,52.399465,21.168178,0,2
1077,1452,02,Cmentarz 1920 r.,52.401080,21.169729,0,2
1078,1453,02,Wierzbowa,52.407570,21.175150,0,2
1079,1454,01,ks.Czartoryskiej,52.415140,21.178749,0,2
1080,1454,02,ks.Czartoryskiej,52.416099,21.179394,0,2
1081,1455,01,Traugutta,52.417145,21.181903,0,1
1082,1455,02,Traugutta,52.417199,21.181304,0,2
1083,1455,51,Traugutta,52.417145,21.181903,0,0
1084,1456,01,Norwida,52.415217,21.186681,0,1
1085,1456,02,Norwida,52.414635,21.187906,0,1
1086,1457,01,Korczaka,52.413803,21.192245,0,1
1087,1457,02,Korczaka,52.413219,21.193629,0,1
1088,1458,01,os.Victoria,52.410167,21.201462,0,1
1089,1458,02,os.Victoria,52.409565,21.202897,0,1
1090,1463,01,os.Lewandów II,52.322267,21.074440,0,6
1091,1463,02,os.Lewandów II,52.322244,21.076323,0,4
1092,1464,01,Królewska,52.379336,20.918106,0,2
1093,1468,01,Ratuszowa,52.256974,21.032532,0,0
1094,1469,01,Świderska,52.310590,20.959363,0,0
1095,1469,02,Świderska,52.310656,20.960470,0,0
1096,1469,03,Świderska,52.310652,20.959141,0,0
1097,1469,04,Świderska,52.310869,20.959841,0,0
1098,1469,05,Świderska,52.311333,20.959616,0,3
1099,1470,02,Zaułek-Szkoła,52.327960,21.065529,0,1
1100,1471,01,Brzezińska,52.351583,20.981196,1,5
1101,1471,02,Brzezińska,52.352152,20.982981,0,3
1102,1472,01,Geodezyjna,52.307736,21.079734,0,3
1103,1472,02,Geodezyjna,52.307038,21.079155,1,3
1104,1473,01,Dzika,52.279184,21.124664,0,2
1105,1473,02,Dzika,52.279067,21.124276,0,2
1106,1474,01,Maczka,52.279838,21.130634,0,2
1107,1474,02,Maczka,52.279910,21.131921,0,0
1108,1474,03,Maczka,52.280592,21.131054,0,2
1109,1474,04,Maczka,52.280321,21.131243,0,2
1110,1475,01,Kosynierów,52.286055,21.130395,0,2
1111,1476,01,Gajowa,52.287421,21.128866,0,2
1112,1477,01,Kanał Bródnowski,52.284205,21.058211,0,3
1113,1477,02,Kanał Bródnowski,52.283924,21.056856,0,3
1114,1478,01,Protazego,52.414774,21.037890,0,2
1115,1478,02,Protazego,52.415515,21.037905,0,1
1116,1479,01,os.Bukowy Dworek,52.368492,20.941117,0,2
1117,1479,02,os.Bukowy Dworek,52.368141,20.941608,0,2
1118,1481,01,pl.Ostrej Bramy,52.274953,21.083443,0,6
1119,1481,02,pl.Ostrej Bramy,52.275806,21.082705,0,4
1120,1481,81,pl.Ostrej Bramy,52.274952,21.083440,0,1
1121,1481,82,pl.Ostrej Bramy,52.275806,21.082705,0,1
1122,1482,01,PKP Zacisze-Wilno,52.277319,21.080409,0,5
1123,1482,02,PKP Zacisze-Wilno,52.277475,21.080790,0,2
1124,1482,04,PKP Zacisze-Wilno,52.277363,21.080932,0,0
1125,1482,81,PKP Zacisze-Wilno,52.277319,21.080409,0,1
1126,1483,01,Chlubna,52.355019,20.952122,0,1
1127,1483,02,Chlubna,52.354560,20.953028,0,0
1128,1484,71,Dom Samotnej Matki,52.359051,20.953326,0,1
1129,1486,01,Krokwi,52.334574,20.971444,1,2
1130,1486,02,Krokwi,52.333999,20.970431,0,2
1131,1487,01,Dworkowa,52.329389,21.170250,0,0
1132,1487,02,Dworkowa,52.331139,21.170972,0,1
1133,1488,01,Serwitucka,52.338027,21.182800,0,0
1134,1488,02,Serwitucka,52.337930,21.182211,0,1
1135,1489,02,Napoleona,52.338043,21.196460,0,0
1136,1490,01,PKP Kobyłka,52.337075,21.214500,0,1
1137,1490,02,PKP Kobyłka,52.337070,21.214557,0,0
1138,1491,01,Czereśniowa,52.323126,21.167134,0,1
1139,1491,02,Czereśniowa,52.324452,21.167701,0,1
1140,1492,01,Leszyckiego,52.295032,21.111386,0,2
1141,1493,01,Urząd Miasta,52.294029,21.113851,0,2
1142,1493,02,Urząd Miasta,52.293804,21.113900,0,2
1143,1494,01,Orla,52.291373,21.116853,0,2
1144,1494,02,Orla,52.290732,21.117319,0,2
1145,1495,02,Powstańców-Park,52.280502,21.139150,0,0
1146,1496,02,Bohuna,52.321379,21.049482,0,7
1147,1497,01,Kaflowa,52.322566,20.965385,0,6
1148,1497,02,Kaflowa,52.322945,20.964154,0,6
1149,1498,01,Płużnicka,52.310528,20.970316,0,3
1150,1498,02,Płużnicka,52.310074,20.971235,0,3
1151,1499,01,Kasztanowa,52.306512,20.974551,0,3
1152,1499,02,Kasztanowa,52.307036,20.974138,0,3
1153,1500,01,Laurowa,52.302761,20.977806,0,3
1154,1500,02,Laurowa,52.302427,20.978191,0,3
1155,1503,51,Spichrzowa,52.338176,21.053687,0,4
1156,1503,52,Spichrzowa,52.337987,21.053837,0,4
1157,1504,01,Szumiących Traw,52.309524,21.058531,0,0
1158,1506,01,Wierna,52.272746,21.084797,0,6
1159,1506,02,Wierna,52.273380,21.086491,0,1
1160,1506,04,Wierna,52.273654,21.085208,0,4
1161,1506,84,Wierna,52.273653,21.085208,0,1
1162,1507,01,Tarchomin Kościelny,52.323845,20.942721,0,0
1163,1507,02,Tarchomin Kościelny,52.323784,20.943251,0,0
1164,1507,71,Tarchomin Kościelny,52.324324,20.942653,0,0
1165,1507,72,Tarchomin Kościelny,52.324299,20.942744,0,0
1166,1509,02,Strzelecka,52.260173,21.037104,0,2
1167,1510,01,Ojca Aniceta,52.307423,21.033885,0,2
1168,1510,02,Ojca Aniceta,52.307670,21.036036,0,2
1169,1511,01,Pośrednia,52.309857,21.039833,0,2
1170,1511,02,Pośrednia,52.310439,21.039658,0,2
1171,1512,01,Porzeczkowa,52.314242,21.038141,0,2
1172,1512,02,Porzeczkowa,52.314812,21.037972,0,1
1173,1513,01,pl.Wolności,52.420232,21.034619,0,1
1174,1514,01,Dębowa,52.361933,20.946050,0,3
1175,1514,02,Dębowa,52.362890,20.946358,0,2
1176,1517,01,Lusińska,52.274207,21.050112,0,5
1177,1517,02,Lusińska,52.274513,21.048799,0,5
1178,1519,01,Przejezdna,52.343116,21.046220,0,1
1179,1519,02,Przejezdna,52.343814,21.045927,1,3
1180,1520,01,Park Magiczny,52.312260,21.060198,1,5
1181,1520,02,Park Magiczny,52.313052,21.060467,0,4
1182,1521,01,Śreniawitów,52.315917,20.966233,0,0
1183,1521,02,Śreniawitów,52.316297,20.965756,0,0
1184,1522,01,Młyn Michla,52.256418,21.061437,0,1
1185,1522,02,Młyn Michla,52.256820,21.063238,0,1
1186,1524,01,Sieczna,52.314086,21.066641,0,7
1187,1524,02,Sieczna,52.314801,21.067036,0,8
1188,1525,01,Grodzisk-Kościół,52.320283,21.066541,0,8
1189,1525,02,Grodzisk-Kościół,52.321333,21.066605,0,8
1190,1526,01,Szlachecka,52.311894,21.022450,0,1
1191,1526,02,Szlachecka,52.311920,21.022864,0,2
1192,1527,02,Śpiewaków,52.331751,20.987494,0,2
1193,1528,01,Niwa,52.281853,21.046494,0,12
1194,1528,02,Niwa,52.281838,21.046588,0,10
1195,1529,01,Przy Grodzisku,52.292259,21.056433,0,6
1196,1529,02,Przy Grodzisku,52.292359,21.056555,0,6
1197,1530,01,Januszewicza,52.314983,21.178599,0,0
1198,1533,01,Walewskiej,52.339252,21.114239,0,1
1199,1533,02,Walewskiej,52.339822,21.113039,0,1
1200,1534,01,Karłowicza,52.341968,21.108201,0,1
1201,1534,02,Karłowicza,52.342066,21.108088,0,1
1202,1535,01,Parkowa,52.344854,21.097910,0,1
1203,1535,02,Parkowa,52.344991,21.098957,0,1
1204,1536,01,Kolonia Makówko,52.342758,21.097685,0,0
1205,1536,02,Kolonia Makówko,52.343169,21.097604,0,1
1206,1537,01,Strefa Przemysłowa,52.335525,21.099610,0,0
1207,1537,81,Strefa Przemysłowa,52.335521,21.099576,0,1
1208,1538,02,Okólna,52.331969,21.102238,0,1
1209,1538,03,Okólna,52.332400,21.101618,0,0
1210,1540,01,Struga-Kościół,52.361715,21.136688,0,3
1211,1540,02,Struga-Kościół,52.361787,21.137070,1,1
1212,1541,01,Bandurskiego I,52.325543,21.102961,0,0
1213,1541,02,Bandurskiego I,52.325597,21.102933,0,0
1214,1542,01,Bandurskiego II,52.327787,21.095752,0,0
1215,1542,02,Bandurskiego II,52.327689,21.096200,0,0
1216,1543,01,Hoovera,52.330089,21.092649,0,0
1217,1543,02,Hoovera,52.330561,21.092407,0,0
1218,1544,01,Cmentarz Marki,52.332714,21.090056,0,0
1219,1545,01,Jagiełły,52.322070,21.114021,0,0
1220,1545,02,Jagiełły,52.322132,21.113733,0,1
1221,1546,01,Sokola,52.320202,21.119620,0,1
1222,1546,02,Sokola,52.319946,21.120081,0,1
1223,1547,01,Wronia,52.317177,21.126017,0,1
1224,1547,02,Wronia,52.316825,21.126155,0,1
1225,1550,01,Boczna,52.410651,20.893220,1,1
1226,1550,02,Boczna,52.410934,20.892226,1,1
1227,1557,01,Podwójna,52.312523,21.065478,0,8
1228,1557,02,Podwójna,52.312498,21.065619,0,8
1229,1558,01,Augustów,52.338695,21.067045,0,2
1230,1558,02,Augustów,52.339035,21.066917,0,2
1231,1559,01,Augustówek,52.341891,21.066588,0,2
1232,1559,02,Augustówek,52.341616,21.067355,0,2
1233,1560,01,Warzelnicza-Szkoła,52.326505,21.039353,1,1
1234,1560,02,Warzelnicza-Szkoła,52.326534,21.041517,0,3
1235,1561,01,Berensona-Kanał,52.325153,21.050447,1,6
1236,1562,01,Metro Szwedzka,52.262541,21.044482,0,2
1237,1562,02,Metro Szwedzka,52.263341,21.043688,0,0
1238,1562,52,Metro Szwedzka,52.262300,21.044864,0,2
1239,1565,01,Areszt Śledczy Białołęka,52.335999,21.008571,2,2
1240,1565,02,Areszt Śledczy Białołęka,52.335833,21.009189,0,2
1241,1566,01,Ogrody Przyjaciół,52.333690,21.018116,2,2
1242,1566,02,Ogrody Przyjaciół,52.333735,21.017619,0,2
1243,1567,01,Warmińska,52.329803,21.027390,1,1
1244,1567,02,Warmińska,52.330788,21.026472,0,2
1245,1568,01,Słowackiego,52.411707,21.197553,0,1
1246,1568,02,Słowackiego,52.410934,21.199454,0,1
1247,1569,01,Przylesie,52.346096,20.955751,0,1
1248,1569,02,Przylesie,52.346681,20.956685,0,1
1249,1570,02,Dorodna,52.301283,20.979952,0,3
1250,1571,01,Portowa,52.302210,20.981822,0,3
1251,1571,02,Portowa,52.302641,20.982830,0,3
1252,1574,01,Starego Dębu,52.347933,20.978459,0,2
1253,1574,02,Starego Dębu,52.348467,20.978204,0,1
1254,1575,01,Koszalińska,52.279555,21.074642,0,2
1255,1576,02,Lewinowska,52.284678,21.082916,0,2
1256,1577,01,Perłowa,52.282692,21.083167,0,1
1257,1577,02,Perłowa,52.281810,21.083335,0,2
1258,1582,01,Prymasa Wyszyńskiego,52.302772,21.158939,0,0
1259,1583,01,Os.Poligon,52.302439,21.160310,0,1
1260,1583,02,Os.Poligon,52.302842,21.160277,0,0
1261,1586,01,Długa,52.438569,20.850041,0,0
1262,1587,01,Krótka,52.344799,21.216144,0,0
1263,1588,02,Załuskiego,52.341239,21.220514,0,0
1264,1589,01,Os.Panieńska,52.248279,21.028187,0,3
1265,1589,02,Os.Panieńska,52.248440,21.029359,0,3
1266,1591,01,Sikorskiego,52.326282,21.196225,0,0
1267,1592,02,Borysów,52.326216,21.198642,0,0
1268,1593,01,Majdańska,52.325622,21.203633,0,0
1269,1593,02,Majdańska,52.325460,21.202279,0,0
1270,1594,01,Nadarzyńska,52.326698,21.210715,0,0
1271,1594,52,Nadarzyńska,52.327333,21.212611,0,0
1272,1595,51,Orzeszkowej,52.325628,21.215813,0,0
1273,1595,52,Orzeszkowej,52.325784,21.215807,0,0
1274,1596,01,ks.Skorupki,52.323114,21.217217,0,0
1275,1596,02,ks.Skorupki,52.322917,21.218358,0,0
1276,1671,02,Graniczna,52.367045,21.280545,0,1
1277,1675,01,Wiosenna,52.369070,21.285251,0,1
1278,1675,02,Wiosenna,52.369409,21.284919,0,1
1279,1676,01,Cmentarz,52.374389,21.238778,0,0
1280,1676,02,Cmentarz,52.374309,21.237141,0,1
1281,1677,01,Orszagha-Tunel,52.332318,21.213296,0,0
1282,1677,02,Orszagha-Tunel,52.333232,21.212229,0,0
1283,1678,01,Przytorowa,52.362614,21.276232,1,1
1284,1678,02,Przytorowa,52.362416,21.275841,0,0
1285,1679,01,Sanktuarium Jana Pawła II,52.408254,21.204554,0,1
1286,1679,02,Sanktuarium Jana Pawła II,52.407700,21.203795,0,1
1287,1680,01,P+R Radzymin,52.403515,21.195939,0,1
1288,1680,02,P+R Radzymin,52.404808,21.198987,0,1
1289,1680,03,P+R Radzymin,52.404190,21.197637,0,1
1290,1684,01,Ruskowy Bród-Szkoła,52.344098,21.058491,0,2
1291,1684,02,Ruskowy Bród-Szkoła,52.344538,21.058013,0,1
1292,1685,01,Fajna,52.347175,21.046848,0,1
1293,1685,02,Fajna,52.347127,21.048185,1,10
1294,1686,01,Os.Olchowy Park,52.345923,21.050702,0,4
1295,1686,02,Os.Olchowy Park,52.346101,21.050037,0,4
1296,1687,01,Pucciniego,52.342945,21.054955,0,5
1297,1687,02,Pucciniego,52.343677,21.054867,0,5
1298,1688,01,Os.Zielona Dolina,52.345702,21.054064,0,5
1299,1688,02,Os.Zielona Dolina,52.345381,21.054278,0,6
1300,1689,01,Krzewna,52.272117,21.083372,0,6
1301,1689,02,Krzewna,52.272079,21.083361,0,4
1302,1690,01,Olszowa,52.367284,21.304346,0,1
1303,1692,02,Irysowa,52.492877,21.139040,0,1
1304,1693,01,Starorzecze,52.492383,21.131720,0,0
1305,1693,02,Starorzecze,52.492376,21.131104,0,1
1306,1694,01,Opolska,52.493488,21.146184,0,1
1307,1694,02,Opolska,52.492946,21.140557,0,0
1308,1694,71,Opolska,52.493535,21.146630,0,1
1309,1695,02,Boryny,52.373651,21.227060,0,0
1310,1696,01,PWiK,52.329403,21.260864,0,1
1311,1696,02,PWiK,52.329269,21.260337,0,1
1312,1697,01,Verdiego,52.340760,21.054638,0,9
1313,1697,02,Verdiego,52.340677,21.054826,0,8
1314,1700,02,Szpital Powiatowy,52.345412,21.221230,0,3
1315,1700,04,Szpital Powiatowy,52.345364,21.221600,0,0
1316,1701,02,Aleja Róż,52.414050,20.916805,0,0
1317,1702,01,Szkolna,52.360871,21.166593,0,1
1318,1702,02,Szkolna,52.361242,21.168455,0,0
1319,1703,02,rondo Cudu Nad Wisłą,52.325429,21.218437,0,0
1320,1704,02,Załuskiego-Szkoła,52.341879,21.211038,0,0
1321,1705,01,Żymirskiego-Przychodnia,52.338634,21.199154,0,1
1322,1705,02,Żymirskiego-Przychodnia,52.338662,21.199788,0,1
1323,1706,01,Armii Krajowej,52.342446,21.222315,0,1
1324,1707,01,PKP Kobyłka-Ossów,52.325040,21.190902,0,0
1325,1707,02,PKP Kobyłka-Ossów,52.328539,21.192138,0,0
1326,1707,03,PKP Kobyłka-Ossów,52.328484,21.192070,0,0
1327,1707,04,PKP Kobyłka-Ossów,52.325630,21.191795,0,0
1328,1708,01,Zalasek,52.355723,21.191857,0,1
1329,1708,02,Zalasek,52.354340,21.191403,0,0
1330,1709,01,Radzymińska,52.348665,21.197784,0,1
1331,1709,02,Radzymińska,52.348547,21.199377,0,0
1332,1710,01,11 Listopada,52.340026,21.213203,0,0
1333,1710,02,11 Listopada,52.340133,21.214582,0,0
1334,1711,01,Chopina,52.333030,21.193646,0,0
1335,1711,02,Chopina,52.333834,21.193962,0,0
1336,1712,01,Kordeckiego,52.345443,21.182760,0,0
1337,1712,02,Kordeckiego,52.344172,21.180559,0,1
1338,1713,01,Kościół,52.339291,21.193867,0,0
1339,1713,02,Kościół,52.338799,21.195773,0,1
1340,1713,03,Kościół,52.340922,21.196681,0,1
1341,1714,01,Cmentarz,52.338116,21.204274,0,1
1342,1714,02,Cmentarz,52.337779,21.204936,0,1
1343,1715,01,Krasickiego,52.328048,21.217380,0,0
1344,1717,01,Pionierska,52.344965,21.211295,0,0
1345,1719,01,Magnolii,52.459597,20.950921,1,1
1346,1719,02,Magnolii,52.460344,20.948453,1,1
1347,1720,01,Beniaminów,52.442330,21.107996,0,0
1348,1720,02,Beniaminów,52.442334,21.108482,1,1
1349,1721,01,Przemysłowa,52.430628,21.155341,0,0
1350,1721,02,Przemysłowa,52.429713,21.156691,0,1
1351,1722,01,Kolonia Pod Lasem,52.425843,21.162570,0,0
1352,1722,02,Kolonia Pod Lasem,52.425469,21.163237,0,1
1353,1724,01,Maczka,52.410744,21.176844,0,2
1354,1726,01,Magnolii,52.392104,21.147726,0,0
1355,1727,01,Szkolna,52.395832,21.143397,0,0
1356,1727,02,Szkolna,52.396525,21.142025,0,0
1357,1728,01,Ekologiczna,52.399080,21.135600,0,0
1358,1728,02,Ekologiczna,52.399546,21.134508,0,0
1359,1729,01,Podbipięty,52.402391,21.124628,0,0
1360,1729,02,Podbipięty,52.402625,21.123999,0,1
1361,1730,01,Sobieskiego,52.405226,21.116581,0,0
1362,1730,02,Sobieskiego,52.405460,21.116023,0,1
1363,1731,01,Rozwadowskiego,52.319983,21.189152,0,0
1364,1731,02,Rozwadowskiego,52.321320,21.189676,0,0
1365,1732,01,Dąbrowskiego,52.316732,21.188806,1,1
1366,1733,01,Kazimierza Odnowiciela,52.359370,21.178996,0,1
1367,1733,02,Kazimierza Odnowiciela,52.359331,21.180045,0,0
1368,1734,01,Mała,52.348288,21.206260,0,0
1369,1734,02,Mała,52.347987,21.207333,0,0
1370,1735,01,Hubala,52.315306,21.185151,0,0
1371,1735,02,Hubala,52.315664,21.187437,1,1
1372,1736,01,Wawrzyna,52.395783,21.165713,0,2
1373,1736,02,Wawrzyna,52.395668,21.166035,1,2
1374,1738,01,Sasankowa,52.435896,21.147386,0,0
1375,1738,02,Sasankowa,52.434988,21.148551,0,1
1376,1739,01,Wróblewskiego,52.421302,21.173265,0,0
1377,1739,02,Wróblewskiego,52.420838,21.174349,0,0
1378,1740,01,Lipowa,52.386187,21.153283,0,0
1379,1740,02,Lipowa,52.386691,21.152908,0,0
1380,1741,01,Graniczna,52.329383,21.250198,0,0
1381,1741,02,Graniczna,52.328731,21.250140,0,1
1382,1742,01,Stare Grabie-Szkoła,52.370842,21.316781,0,1
1383,1742,02,Stare Grabie-Szkoła,52.370591,21.316427,0,0
1384,1743,01,PKP Wołomin,52.346473,21.238823,1,2
1385,1744,01,Majdan,52.324235,21.285454,0,0
1386,1744,02,Majdan,52.324975,21.285485,1,2
1387,1744,03,Majdan,52.325064,21.286684,0,0
1388,1745,01,Czarna,52.369839,21.225472,0,0
1389,1745,02,Czarna,52.369103,21.225495,0,1
1390,1746,01,Reja,52.349884,21.253944,1,1
1391,1746,02,Reja,52.350649,21.254316,0,0
1392,1747,01,Lipinki,52.374847,21.286964,0,1
1393,1748,01,Sasina-Liceum,52.347315,21.225823,0,2
1394,1748,02,Sasina-Liceum,52.347043,21.225119,1,4
1395,1749,01,Piłsudskiego-Kościół,52.350193,21.232157,0,1
1396,1749,02,Piłsudskiego-Kościół,52.349677,21.230926,0,1
1397,1749,03,Piłsudskiego-Kościół,52.350916,21.230183,0,0
1398,1749,04,Piłsudskiego-Kościół,52.349297,21.232119,0,0
1399,1750,01,Popularna,52.352090,21.237841,0,1
1400,1750,02,Popularna,52.351964,21.237024,0,1
1401,1754,01,Kościelna,52.343771,21.250204,0,0
1402,1754,02,Kościelna,52.345691,21.250882,0,1
1403,1755,01,Lipińska,52.342216,21.243199,0,0
1404,1755,02,Lipińska,52.342213,21.242534,0,1
1405,1756,01,Partyzantów-Szkoła,52.335896,21.242551,0,0
1406,1756,02,Partyzantów-Szkoła,52.336479,21.242560,0,1
1407,1757,01,Gryczana,52.333681,21.250722,0,0
1408,1757,02,Gryczana,52.334052,21.249813,0,1
1409,1758,01,Turów II,52.312894,21.206897,0,1
1410,1758,02,Turów II,52.313181,21.205284,1,1
1411,1759,01,Ossów-Szkoła,52.309271,21.218812,1,1
1412,1759,02,Ossów-Szkoła,52.310500,21.216626,1,1
1413,1760,01,Ossów-Krzyż,52.309853,21.234300,1,1
1414,1760,02,Ossów-Krzyż,52.309784,21.232929,1,1
1415,1761,01,Krymska,52.310482,21.240825,1,1
1416,1761,02,Krymska,52.311015,21.244502,1,1
1417,1762,01,Leśniakowizna,52.318105,21.273539,1,1
1418,1762,02,Leśniakowizna,52.317304,21.270858,0,0
1419,1763,01,Cięciwa,52.317246,21.291391,0,0
1420,1764,01,Mostówka,52.335391,21.298812,0,0
1421,1765,01,Cmentarz,52.332567,21.273710,1,1
1422,1765,02,Cmentarz,52.331588,21.274747,0,1
1423,1765,03,Cmentarz,52.331895,21.271944,1,1
1424,1766,01,Mieszka I,52.348052,21.258451,1,1
1425,1767,01,Miejski Dom Kultury,52.348504,21.247165,1,2
1426,1767,02,Miejski Dom Kultury,52.348711,21.247898,0,0
1427,1768,01,Lipowa,52.359406,21.222807,0,0
1428,1768,02,Lipowa,52.358892,21.222183,0,0
1429,1769,01,Helenów,52.374400,21.230568,0,0
1430,1769,02,Helenów,52.374578,21.229764,0,1
1431,1770,01,Tramwajowa,52.375137,21.254257,0,0
1432,1770,02,Tramwajowa,52.374780,21.247339,0,1
1433,1771,01,Zagościniec-Szkoła,52.372922,21.266393,0,1
1434,1771,02,Zagościniec-Szkoła,52.372213,21.269291,0,1
1435,1772,01,PKP Zagościniec,52.365774,21.281753,0,1
1436,1772,02,PKP Zagościniec,52.366104,21.280148,0,1
1437,1775,01,Stare Grabie,52.363624,21.333079,0,1
1438,1776,01,Nowe Grabie I,52.356594,21.303557,0,1
1439,1776,02,Nowe Grabie I,52.356314,21.304389,1,1
1440,1777,01,Nowe Grabie II,52.352886,21.319600,0,1
1441,1777,02,Nowe Grabie II,52.352905,21.318843,0,1
1442,1778,01,Przemysłowa,52.316541,21.162569,0,1
